taxon_name,level_1,level_2,ecological_group
apocynaceae_type,Apocynaceae,Apocynaceae,TRSH
aquifoliaceae_ilex,Ilex,Ilex,TRSH
araliaceae_rutaceae_type,Araliaceae,Araliaceae,TRSH
araliaceae_schefflera_sim,Araliaceae,Araliaceae,TRSH
araliaceae_type,Araliaceae,Araliaceae,TRSH
arecaceae_calamus,Arecaceae,Arecaceae,PALM
arecaceae_cyrtosperma,Araceae,Araceae,UPHE
arecaceae_cyrtostachys,Arecaceae,Arecaceae,PALM
arecaceae_oncosperma,Arecaceae,Arecaceae,PALM
arecaceae_oncosperma_sim,Arecaceae,Arecaceae,PALM
arecaceae_oncosperma_type,Arecaceae,Arecaceae,PALM
arecaceae_type,Arecaceae,Arecaceae,PALM
asclepidiaceae_dischidia,Apocynaceae,Apocynaceae,UPHE
asteraceae_type,Asteraceae undifferentiated,Asteraceae undifferentiated,UPHE
avicenniaceae_avicennia,Avicennia,Avicennia,MANG
bombacaceae_durian_comp,Bombacaceae,Bombacaceae,TRSH
bombacaceae_type,Bombacaceae,Bombacaceae,TRSH
bombaceae_type,Bombacaceae,Bombacaceae,TRSH
burseraceae_type,Burseraceae type,Burseraceae type,TRSH
casuarinaceae_casuarina,Casuarina,Casuarina,TRSH
celastraceae_bhesa_sim,Celastraceae,Celastraceae,TRSH
celastraceae_lophopetalum,Celastraceae,Celastraceae,TRSH
celastraceae_type,Celastraceae,Celastraceae,TRSH
combretaceae,Combretaceae,Combretaceae,TRSH
combretaceae_lumnitzera,Combretaceae,Combretaceae,MANG
crypteroniaceae_dactylocladus,Dactylocladus,Dactylocladus,TRSH
cunoniaceae_weinmannia,Cunoniaceae,Cunoniaceae,TRSH
cyathaceae,delete,delete,VACR
cycadaceae_cycas,Cycas,Cycas,TRSH
dilleniaceae_dillenia,Dilleniaceae,Dilleniaceae,TRSH
dilleniaceae_dillenia_sim,Dilleniaceae,Dilleniaceae,TRSH
dipterocarpaceae_fagaceae_type,Dipterocarpaceae,Dipterocarpaceae,TRSH
dipterocarpaceae_menispermaceae_type,Dipterocarpaceae,Dipterocarpaceae,TRSH
dipterocarpaceae_shorea_sim,Dipterocarpaceae,Dipterocarpaceae,TRSH
dipterocarpaceae_type,Dipterocarpaceae,Dipterocarpaceae,TRSH
ebenaceae_diospyros,Diospyros,Diospyros,TRSH
ebenaceae_diospyros_sim,Diospyros,Diospyros,TRSH
elaeocarpaceae_elaeocarpus,Elaeocarpus,Elaeocarpus,TRSH
elaeocarpaceae_elaeocarpus_sim,Elaeocarpus,Elaeocarpus,TRSH
elaeocarpaceae_type,Elaeocarpus,Elaeocarpus,TRSH
ericaceae_rhodendron,Rhododendron,Rhododendron,TRSH
escallionaceae_polyosma_sim,Polyosma,Polyosma,TRSH
euphorbiaceae_baccaurea,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
euphorbiaceae_baccaurea_comp,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
euphorbiaceae_blumeodendron,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
euphorbiaceae_cephalomappa_sim,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
euphorbiaceae_glochidion,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
euphorbiaceae_glochidion_sim,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
euphorbiaceae_macaranga,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
euphorbiaceae_macaranga_sim,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
euphorbiaceae_mallotus,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
euphorbiaceae_mallotus_sim,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
euphorbiaceae_type,Euphorbiaceae undifferentiated,Euphorbiaceae undifferentiated,TRSH
fabaceae_albizia_comp,Fabaceae (tree),Fabaceae (tree),TRSH
fabaceae_archidendron,Fabaceae (tree),Fabaceae (tree),TRSH
fabaceae_copaifera,Fabaceae (tree),Fabaceae (tree),TRSH
fabaceae_copaifera_comp,Fabaceae (tree),Fabaceae (tree),TRSH
fabaceae_herb,Fabaceae,Fabaceae,UPHE
fabaceae_koompassia,Fabaceae (tree),Fabaceae (tree),TRSH
fabaceae_koompassia_sim,Fabaceae (tree),Fabaceae (tree),TRSH
fabaceae_shrub,Fabaceae,Fabaceae,TRSH
fabaceae_uraria,Fabaceae,Fabaceae,TRSH
fabaceae_uraria_sim,Fabaceae,Fabaceae,TRSH
fagaceae_castanopsis,Castanea-type,Castanea-type,TRSH
fagaceae_type,Fagus,Fagus,TRSH
flacourtiaceae_casearia,Flacourtiaceae,Flacourtiaceae,TRSH
flacourtiaceae_casearia_sim,Flacourtiaceae,Flacourtiaceae,TRSH
guttiferae_callophylum,Calophyllaceae,Calophyllaceae,TRSH
guttiferae_callophylum_sim,Calophyllaceae,Calophyllaceae,TRSH
guttiferae_cratoxylon,Guttiferae,Guttiferae,TRSH
guttiferae_cratoxylon_sim,Guttiferae,Guttiferae,TRSH
guttiferae_cratoxylon_theaceae_type,Guttiferae,Guttiferae,TRSH
guttiferae_cratoxylum,Guttiferae,Guttiferae,TRSH
guttiferae_cratoxylum_theaceae_type,Guttiferae,Guttiferae,TRSH
guttiferae_garcinia,Guttiferae _Garcinia,Guttiferae _Garcinia,TRSH
hammelidaceae_altingia,Hamamelidaceae,Hamamelidaceae,TRSH
icacinaceae,Icacinaceae,Icacinaceae,TRSH
icacinaceae_platea,Icacinaceae,Icacinaceae,TRSH
icacinaceae_platea_sim,Icacinaceae,Icacinaceae,TRSH
icacinaceae_stemonurus,Icacinaceae,Icacinaceae,TRSH
icacinaceae_type,Icacinaceae,Icacinaceae,TRSH
juglandaceae_myrtaceae_type,Juglandaceae/Myrtaceae,Juglandaceae/Myrtaceae,TRSH
lamiaceae_salvia,Lamiaceae,Lamiaceae,UPHE
lauraceae_litsea,Lauraceae,Lauraceae,TRSH
lecythidaceae_barringtonia_sim,Careya/Barringtonia,Careya/Barringtonia,TRSH
loganiaceae_fagraea,Fagraea,Fagraea,TRSH
loganiaceae_fagraea_sim,Fagraea,Fagraea,TRSH
loranthaceae_type,Loranthaceae,Loranthaceae,TRSH
lycopodiaceae_lycopodium_cernuum,delete,delete,VACR
lycopodiaceae_lycopodium_phlegmaria,delete,delete,VACR
malvaceae_hibiscus,Hibiscus,Hibiscus,TRSH
malvaceae_type,Malvaceae,Malvaceae,TRSH
melastomataceae_melastoma,Melastomataceae,Melastomataceae,TRSH
meliaceae_aglaia,Meliaceae,Meliaceae,TRSH
meliaceae_aglaia_sim,Meliaceae,Meliaceae,TRSH
meliaceae_trichilia_sim,Meliaceae,Meliaceae,TRSH
menispermaceae_fibraurea,Menispermaceae,Menispermaceae,TRSH
menispermaceae_fibraurea_sim,Menispermaceae,Menispermaceae,TRSH
monolete_total,delete,delete,PTER
moraceae_artocarpus,Moraceae,Moraceae,TRSH
moraceae_ficus,Ficus,Ficus,TRSH
myristicaceae_type,Myristicaceae type,Myristicaceae type,TRSH
myrsinaceae_ardisia_sim,Myrsinaceae,Myrsinaceae,TRSH
myrsinaceae_rapanea,Myrsinaceae,Myrsinaceae,TRSH
myrsinaceae_type,Myrsinaceae,Myrsinaceae,TRSH
myrtaceae_syzigium,Myrtaceae,Myrtaceae,TRSH
myrtaceae_type,Myrtaceae,Myrtaceae,TRSH
ochnaceae_brackenridgea,Ochnaceae,Ochnaceae,TRSH
ochnaceae_brackenridgea_sim,Ochnaceae,Ochnaceae,TRSH
ochnaceae_type,Ochnaceae,Ochnaceae,TRSH
oxalidaceae,Oxalidaceae,Oxalidaceae,UPHE
pandanaceae_pandanus,Pandanus,Pandanus,TRSH
piperaceae_piper,Piperaceae,Piperaceae,UPHE
podocarpaceae_dacrydium,Dacrydium,Dacrydium,TRSH
polygalaceae_type,Polygala,Polygala,UPHE
pteridaceae_acrostichum,delete,delete,VACR
quercus_undifferentiated,Quercus,Quercus,TRSH
rhamnaceae_type,Rhamnaceae,Rhamnaceae,TRSH
rhizophoraceae_ceriops_sim,Rhizophoraceae,Rhizophoraceae,MANG
rhizophoraceae_rhizophora,Rhizophoraceae,Rhizophoraceae,MANG
rhizophoraceae_rhizophora_sim,Rhizophoraceae,Rhizophoraceae,MANG
rhizophoraceae_type,Rhizophoraceae,Rhizophoraceae,MANG
rosaceae_parastemon,Vernicia,Vernicia,TRSH
rosaceae_rubus,Rubus,Rubus,TRSH
rosaceae_rubus_sim,Rubus,Rubus,TRSH
rosaceae_sterculiaceae_type,Rosaceae/Sterculiaceae-type,Rosaceae/Sterculiaceae-type,TRSH
rosaceae_type,Rosaceae undifferentiated,Rosaceae undifferentiated,TRSH
rubiaceae_gardenia,Rubiaceae,Rubiaceae,TRSH
rubiaceae_ixora,Rubiaceae,Rubiaceae,TRSH
rubiaceae_ixora_sim,Rubiaceae,Rubiaceae,TRSH
rubiaceae_nauclea,Rubiaceae,Rubiaceae,TRSH
rubiaceae_nauclea_sim,Rubiaceae,Rubiaceae,TRSH
rubiaceae_tarenna_sim,Rubiaceae,Rubiaceae,TRSH
rubiaceae_thysanospermum,Rubiaceae,Rubiaceae,TRSH
rubiaceae_timonius,Rubiaceae,Rubiaceae,TRSH
rubiaceae_timonius_sim,Rubiaceae,Rubiaceae,TRSH
rubiaceae_uncaria,Rubiaceae,Rubiaceae,TRSH
rutaceae_euodia,Rutaceae,Rutaceae,TRSH
rutaceae_euodia_sim,Rutaceae,Rutaceae,TRSH
rutaceae_melicope,Rutaceae,Rutaceae,TRSH
rutaceae_tectratomia_sim,Rutaceae,Rutaceae,TRSH
rutaceae_tetractomia_sim,Rutaceae,Rutaceae,TRSH
rutaceae_type,Rutaceae,Rutaceae,TRSH
sapindaceae_dodonea,Sapindaceae,Sapindaceae,TRSH
sapindaceae_pometia_comp,Sapindaceae,Sapindaceae,TRSH
sapindaceae_type,Sapindaceae,Sapindaceae,TRSH
sapotaceae_palaquium,Sapotaceae,Sapotaceae,TRSH
sapotaceae_palaquium_comp,Sapotaceae,Sapotaceae,TRSH
sapotaceae_planchonella_comp,Sapotaceae,Sapotaceae,TRSH
sapotaceae_type,Sapotaceae,Sapotaceae,TRSH
saxifragaceae_herb,Saxifragaceae,Saxifragaceae,UPHE
simaroubiaceae,Simaroubaceae,Simaroubaceae,TRSH
simaroubiaceae_quassia,Simaroubaceae,Simaroubaceae,TRSH
simaroubiaceae_quassia_comp,Simaroubaceae,Simaroubaceae,TRSH
simaroubiaceae_quassia_sim,Simaroubaceae,Simaroubaceae,TRSH
smilacaceae_smilax,Smilax,Smilax,TRSH
sonneratiaceae_sonneratia,Sonneratia,Sonneratia,MANG
sorbus_aucuparia,Sorbus-type,Sorbus-type,TRSH
sterculiaceae_reevesia,Reevesia,Reevesia,TRSH
sterculiaceae_type,Sterculiaceae,Sterculiaceae,TRSH
symplocaceae_symplocos,Symplocos,Symplocos,TRSH
symplocaceae_symplocos_sim,Symplocos,Symplocos,TRSH
symplocaceae_type,Symplocos,Symplocos,TRSH
theaceae_eurya,Eurya-type,Eurya-type,TRSH
theaceae_eurya_sim,Eurya-type,Eurya-type,TRSH
theaceae_type,Theaceae,Theaceae,TRSH
thymeliaceae_gonystylus,Thymelaeaceae,Thymelaeaceae,TRSH
tiliaceae_type,Tilia,Tilia,TRSH
trigoniaceae_trigoniastrum,Trigoniastrum,Trigoniastrum,TRSH
trigoniaceae_trigoniastrum_comp,Trigoniastrum,Trigoniastrum,TRSH
trigoniaceae_trigoniastrum_sim,Trigoniastrum,Trigoniastrum,TRSH
trigoniaceae_type,Trigoniaceae type,Trigoniaceae type,TRSH
trilete_total,delete,delete,VACR
ulmaceae_trema,Trema,Trema,TRSH
urticaceae_poikilospermum,Urtica,Urtica,TRSH
verbenaceae_type,Verbenaceae,Verbenaceae,UPHE
vitaceae_ampelocissus_sim,Vitaceae,Vitaceae,TRSH
vitaceae_cayratia,Vitaceae,Vitaceae,TRSH
ab_lai_bi,Abies,Abies,TRSH
abies_nordmanniana,Abies,Abies,TRSH
abies_sibirica,Abies,Abies,TRSH
acalypha_spp_2,Acalypha-type,Acalypha-type,UPHE
acanthus,Acanthaceae,Acanthaceae,UPHE
acanthus_ilicifolium,Acanthaceae,Acanthaceae,TRSH
justicia_type,Acanthaceae,Acanthaceae,UPHE
justicia_spp_2,Acanthaceae,Acanthaceae,UPHE
strobilanthes_type,Acanthaceae,Acanthaceae,UPHE
strobilanthes_spp_2,Acanthaceae,Acanthaceae,UPHE
acer_mono,Acer,Acer,TRSH
acer_turkestanicum,Acer,Acer,TRSH
aegiceras,Aegiceras,Aegiceras,TRSH
ainsliaea,Ainsliaea-type,Ainsliaea-type,UPHE
ainsliaea_type,Ainsliaea-type,Ainsliaea-type,UPHE
pertya,Ainsliaea-type,Ainsliaea-type,UPHE
alangiaceae_alangium_2,Alangium,Alangium,TRSH
alnaster,Alnus undifferentiated,Alnus undifferentiated,TRSH
alnus_glutinosa_type_2,Alnus undifferentiated,Alnus undifferentiated,TRSH
alnus_hirsuta,Alnus undifferentiated,Alnus undifferentiated,TRSH
alnus_nitida,Alnus undifferentiated,Alnus undifferentiated,TRSH
alnus_baum_2,Alnus undifferentiated,Alnus undifferentiated,TRSH
alnus_strauch_2,Alnus undifferentiated,Alnus undifferentiated,TRSH
alnus_tree_2,Alnus undifferentiated,Alnus undifferentiated,TRSH
alnus_nepalensis_2,Alnus undifferentiated,Alnus undifferentiated,TRSH
alnus_sp_2,Alnus undifferentiated,Alnus undifferentiated,TRSH
alnus_undif_2,Alnus undifferentiated,Alnus undifferentiated,TRSH
alnus_fruticosa,"Alnus, shrub","Alnus, shrub",TRSH
alnus_viridis_ssp_fruticosa,"Alnus, shrub","Alnus, shrub",TRSH
alnus_viridis_subsp_fruticosa,"Alnus, shrub","Alnus, shrub",TRSH
alnus_viridis_type_2,"Alnus, shrub","Alnus, shrub",TRSH
alnus_shrub_2,"Alnus, shrub","Alnus, shrub",TRSH
alnus_fruticosa_2,"Alnus, shrub","Alnus, shrub",TRSH
duschekia,"Alnus, shrub","Alnus, shrub",TRSH
duschekia_fruticosa_2,"Alnus, shrub","Alnus, shrub",TRSH
agriophyllum,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
alternanthera,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
amaranthaceae_minus_chenopodiaceae,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
amaranthaceae_chenopodium_sp_2,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
amaranthaceae_clump_pollen_nisp,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
amaranthaceae_na_pollen_nisp,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
bassia,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
ceratocarpus,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
chenopodiacea,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
chenopodiaceae_large,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
chenopodiaceae_little,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
chenopodiaceae_smaller_than_fc_bigger_than_35,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
chenopodiaceae_y_18,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
chenopodiaceae_y_35,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
chenopodiaceae_large_2,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
chenopodiaceae_little_2,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
chenopodiaceae_middle,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
chenopodiaceae_fc_18,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
chenopodiaceae_fc_35,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
chenopodiaceae_2_2,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
chenopodiaceae_3_2,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
chenopodiaceae_amaranthacea,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
chenopodiaceae_amaranthaceae_2,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
chenopodiaceae_u_18_2,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
haloxylon_type_chen_2,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
kalidium,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
kochia,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
kochia_middle,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
nanophyton,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
salicornia_herbacea,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
salsola,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
suaeda,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
sympegma,Amaranthaceae/Chenopodiaceae,Amaranthaceae/Chenopodiaceae,UPHE
anacardiaceae_campnosperma_sim_2,Anacardiaceae,Anacardiaceae,TRSH
anarcardiaceae,Anacardiaceae,Anacardiaceae,TRSH
gluta_spp_2,Anacardiaceae,Anacardiaceae,TRSH
holigarna_spp_2,Anacardiaceae,Anacardiaceae,TRSH
lannea_spp_2,Anacardiaceae,Anacardiaceae,TRSH
lannea_rhus,Anacardiaceae,Anacardiaceae,TRSH
mangifera_spp_2,Anacardiaceae,Anacardiaceae,TRSH
mangifera_anacardium,Anacardiaceae,Anacardiaceae,TRSH
nothopegia_spp_2,Anacardiaceae,Anacardiaceae,TRSH
semecarpus_spp_2,Anacardiaceae,Anacardiaceae,TRSH
anagallis_type_2,Anagallis-type,Anagallis-type,UPHE
anagallis_type_3,Anagallis-type,Anagallis-type,UPHE
anagallis_type_1,Anagallis-type,Anagallis-type,UPHE
angelica_type,Angelica-type,Angelica-type,UPHE
anisophyllaceae_combretocarpus_sim_2,Anisophylleaceae,Anisophylleaceae,TRSH
anisophyllaceae_rhizophoraceae_combretocarpus_2,Anisophylleaceae,Anisophylleaceae,TRSH
anisophylleaceae,Anisophylleaceae,Anisophylleaceae,TRSH
annona,Annonaceae,Annonaceae,TRSH
annonaceae,Annonaceae,Annonaceae,TRSH
meiogyne_type_2,Annonaceae,Annonaceae,TRSH
meiogyne_types_2,Annonaceae,Annonaceae,TRSH
polyalthia_spp_2,Annonaceae,Annonaceae,TRSH
apiaceae_bupleurum_typ,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
bupleurum_type_2,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
bupleurum_type_3,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
conium_maculatum_type,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
coriandrium_sp_2,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
pleurospermum,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
aganosma,Apocynaceae,Apocynaceae,UPHE
alstonia_spp_2,Apocynaceae,Apocynaceae,TRSH
apocynum,Apocynaceae,Apocynaceae,UPHE
asclepidiaceae_dischidia_2,Apocynaceae,Apocynaceae,UPHE
tabernaementana_spp_2,Apocynaceae,Apocynaceae,TRSH
trachomitum,Apocynaceae,Apocynaceae,UPHE
apodytes_spp_2,Apodytes,Apodytes,TRSH
arecaceae_cyrtosperma_2,Araceae,Araceae,UPHE
arisaema,Araceae,Araceae,UPHE
arisaema_other_types_2,Araceae,Araceae,UPHE
acanthopanax,Araliaceae,Araliaceae,UPHE
araliaceae_schefflera_sim_2,Araliaceae,Araliaceae,TRSH
araliaceae_undiff_2,Araliaceae,Araliaceae,UPHE
heteropanax,Araliaceae,Araliaceae,TRSH
schefflera_spp_2,Araliaceae,Araliaceae,TRSH
areca_spp_2,Arecaceae,Arecaceae,PALM
arecaceae_calamus_2,Arecaceae,Arecaceae,PALM
arecaceae_cyrtostachys_2,Arecaceae,Arecaceae,PALM
arecaceae_oncosperma_2,Arecaceae,Arecaceae,PALM
arecaceae_undiff_2,Arecaceae,Arecaceae,PALM
bentinckia_spp_2,Arecaceae,Arecaceae,PALM
calamus_spp_2,Arecaceae,Arecaceae,PALM
caryota_spp_2,Arecaceae,Arecaceae,PALM
pinanga_spp_2,Arecaceae,Arecaceae,PALM
artemisia_large,Artemisia,Artemisia,UPHE
artemisia_little,Artemisia,Artemisia,UPHE
artemisia_middle,Artemisia,Artemisia,UPHE
artemisia_anethifolia,Artemisia,Artemisia,UPHE
artemisia_desertorum_plus_frigida,Artemisia,Artemisia,UPHE
artemisia_large_2,Artemisia,Artemisia,UPHE
artemisia_little_2,Artemisia,Artemisia,UPHE
artemisia_middle_2,Artemisia,Artemisia,UPHE
artemisia_spp_2,Artemisia,Artemisia,UPHE
artemisia_clump_pollen_nisp,Artemisia,Artemisia,UPHE
artemisia_na_pollen_nisp,Artemisia,Artemisia,UPHE
artemisia_plus_compositae,Artemisia,Artemisia,UPHE
compositae_artemisia,Artemisia,Artemisia,UPHE
compositae_artemisia_2,Artemisia,Artemisia,UPHE
filifolium,Artemisia,Artemisia,UPHE
filifolium_sibiricum,Artemisia,Artemisia,UPHE
asclepiaceae,Asclepiadaceae,Asclepiadaceae,UPHE
asclepiadaceae,Asclepiadaceae,Asclepiadaceae,UPHE
achillea,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
ajania,Asteraceae Asteroideae,Asteraceae Asteroideae,TRSH
anthemis_type_2,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
anthemis_type_3,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
anthemis_type_1,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
aster_type_2,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
aster_tubulifl,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
aster_type_3,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
aster_type_4,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
aster_type_1,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
asteraceae_asteroideae,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
asteraceae_matricaria_typ,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
asteraceae_senecio_typ,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
asteraceae_subf_asteroideae_undiff,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
asters,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
bidens,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
chrysanthemum,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
compositae_aster,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
compositae_tubuliflorae,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
compositae_aster_2,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
compositae_tub_2,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
echinops_type_2,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
echinops_acroptilon,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
eupatorium_type,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
matricaria,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
solidago,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
tanacetum,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
waldheimia,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
arctium_type,Asteraceae Carduoideae,Asteraceae Carduoideae,UPHE
asteraceae_carduoideae,Asteraceae Carduoideae,Asteraceae Carduoideae,UPHE
asteraceae_saussurea_typ,Asteraceae Carduoideae,Asteraceae Carduoideae,UPHE
carduus_type,Asteraceae Carduoideae,Asteraceae Carduoideae,UPHE
cirsium_type_2,Asteraceae Carduoideae,Asteraceae Carduoideae,UPHE
cirsium_type_3,Asteraceae Carduoideae,Asteraceae Carduoideae,UPHE
cousinia,Asteraceae Carduoideae,Asteraceae Carduoideae,UPHE
hemistepta,Asteraceae Carduoideae,Asteraceae Carduoideae,UPHE
jurinea_type,Asteraceae Carduoideae,Asteraceae Carduoideae,UPHE
saussurea_type_2,Asteraceae Carduoideae,Asteraceae Carduoideae,UPHE
saussurea_type_3,Asteraceae Carduoideae,Asteraceae Carduoideae,UPHE
saussurea_type_1,Asteraceae Carduoideae,Asteraceae Carduoideae,UPHE
serratula,Asteraceae Carduoideae,Asteraceae Carduoideae,UPHE
aster_ligulifl,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
asteraceae_lophate_echinate,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
asteraceae_cichorioideae,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
asteraceae_subf_cichorioideae,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
asteraceae_subf_cichorioideae_2,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
cichorium,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
compositae_youngia,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
compositae_liguliflorae,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
compositae_subf_cichorioideae,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
compositae_youngia_2,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
compositae_fenestrate_2,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
compositae_fenestrate_1,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
compositae_lig_2,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
crepis,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
ixeris,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
taraxacum_type_2,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
taraxacum_type_3,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
taraxacum_type_1,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
asteraceae_non_minus_lophate_echinate,Asteraceae undifferentiated,Asteraceae undifferentiated,UPHE
asteraceae_pp_2,Asteraceae undifferentiated,Asteraceae undifferentiated,UPHE
asteraceae_undif_2,Asteraceae undifferentiated,Asteraceae undifferentiated,UPHE
c_montana,Asteraceae undifferentiated,Asteraceae undifferentiated,UPHE
compositae_2,Asteraceae undifferentiated,Asteraceae undifferentiated,UPHE
compositae_type_2,Asteraceae undifferentiated,Asteraceae undifferentiated,UPHE
compositae_echinate_2,Asteraceae undifferentiated,Asteraceae undifferentiated,UPHE
compositae_echinate_1,Asteraceae undifferentiated,Asteraceae undifferentiated,UPHE
compositae_type_3,Asteraceae undifferentiated,Asteraceae undifferentiated,UPHE
compositae_type_1,Asteraceae undifferentiated,Asteraceae undifferentiated,UPHE
composliae,Asteraceae undifferentiated,Asteraceae undifferentiated,UPHE
averrhoa,Averrhoa,Averrhoa,UPHE
